ID;Name_lang;Description_lang;Map;JournalInstanceID;DungeonEncounterID;OrderIndex;FirstSectionID;UiMapID;MapDisplayConditionID;Flags;DifficultyMask
2659;Arcanotron Custos;This highly advanced arcane construct has been charged with keeping the peace and ensuring that all Magisters adhere to rules and restrictions. Veering from said rules will not be tolerated.;0.5294979810714722,0.4840709865093231;1300;3071;1;30536;2511;0;0;-1
2660;Gemellus;An otherworldly spawn of Void origins, Gemellus seems to utilize the Void not only for its own protection, but to propigate and foster the development of its species as well.;0.459881991147995,0.6575220227241516;1300;3073;3;30540;2511;0;0;-1
2661;Seranel Sunlash;An accomplished Spellbreaker, Serenel Sunlash has earned the full trust of the Magisters. Charged with the protection of the Cynosure of Twilight, Seranel will fulfill those duties with his very life if necessary.;0.5589969754219055,0.3336290121078491;1300;3072;2;30544;2516;0;0;-1
2662;Degentrius;A powerful creature of the Void, Degentrius has taken advantage of the opportunity inadvertently provided by Magister Umbric and launched an assault on the Terrace.;0.5023599863052368,0.5049039721488953;1300;3074;4;30548;2520;0;0;-1
2663;Lord Roccor;Lord Roccor loathes the scheming and backstabbing of his fellow fire elementals. To avoid serving alongside his kind in the Molten Core, the mighty being purposefully angered the Firelord. Roccor's risky gambit paid off: he was expelled from the core and forced to guard Blackrock Depths in isolation.;0.4449000060558319,0.7335749864578247;1301;3042;1;30722;2363;0;0;-1
2664;Bael'Gar;The monstrous molten giant Bael'Gar lumbers across the Dark Iron Highway, a stunning feat of dwarven engineering carved into Blackrock Depths. Ragnaros pulled the giant from the heart of the Firelands to guard a massive sealed door at one end of the highway. According to legend, only the Firelord and the Dark Iron clan's highest-ranking members know what lies beyond the mysterious gate.;0.25136598944664,0.5348359942436218;1301;3044;2;30732;2363;0;0;-1
2665;Lord Incendius;Baron Geddon taught Incendius to harness his destructive powers, but the baron never expected his protege to grow so lethally efficient. Increasingly wary that Incendius might usurp him, Geddon sent the blazing elemental out of the Molten Core to guard the Dark Iron dwarves' fabled Black Anvil.;0.46261999011039734,0.4638560116291046;1301;3043;3;30741;2363;0;0;-1
2666;Golem Lord Argelmach;Argelmach's lifelong obsession with immortality drove him to forge enchanted constructs in his own image. Rumor has it that he has also dabbled in some form of black magic that would allow the golem lord's new creations to act as vessels for his spirit should his flesh-and-blood body be destroyed.;0.4864470064640045,0.3500500023365021;1301;3046;4;30751;2362;0;0;-1
2667;The Seven;Centuries ago, sorcerer-thane Thaurissan and seven of his most powerful Dark Iron allies accidentally summoned Ragnaros into Azeroth and damned their entire clan to enslavement. Although the Seven perished during the ritual, their restless spirits still linger in Blackrock Depths, cursed to serve their elemental master and the current Dark Iron ruler.;0.5382509827613831,0.24795100092887878;1301;3048;5;30762;2362;0;0;-1
2668;General Angerforge;Through a lifetime of study, General Angerforge has become an expert on dwarven military history and tactics. He recently incurred Emperor Dagran Thaurissan's fury by writing a scathing treatise on his clan's failures in past conflicts. This political blunder aside, Angerforge is a Dark Iron to his core. He will bleed--and die, if necessary--to protect his people and his emperor.;0.6667919754981995,0.17298899590969086;1301;3045;6;30773;2362;0;0;-1
2669;Ambassador Flamelash;For his unwavering service to Ragnaros, Flamelash ascended to the rank of ambassador to the Dark Iron clan. This depraved being initially despised his dwarven allies, but he has come to respect their penchant for destruction.;0.8123260140419006,0.118988998234272;1301;3047;7;30859;2362;0;0;-1
2670;Emperor Dagran Thaurissan;Emperor Dagran Thaurissan rules alongside Princess Moira of the rival Bronzebeard clan. Debate rages over whether the emperor ensorcelled his bride or she willingly joined him. Whatever the truth, Thaurissan's continued presence bodes ill for the future of his clan. So long as he lives, the Dark Irons will remain pawns of Ragnaros, and a dire threat to kingdoms throughout Azeroth.;0.9098359942436218,0.11885199695825577;1301;3049;8;30900;2362;0;0;-1
2675;Azhiccar;Devourers often travel in the wake of the Great Devourer Worms to reach new realms to feast on. Azhiccar is no exception. It burrows into a new land, seeking to satiate its endless hunger. Sometimes even other devourers fall prey, but the devourers still answer Azhiccar's call--to consume or be consumed in its vortex of endless hunger.;0.6140149831771851,0.842041015625;1303;3107;1;31220;2449;0;0;-1
2676;Taah'bat and A'wazj;As Soul-Scribe's right hand, Taah'bat will stop at nothing to see her will done. The beast master has bound himself to the wild warp-stalker, A'wazj, and mastered its unique talents. Now the pair act as one, slipping in and out of phase to strike any who threaten Soul-Scribe's revenge.;0.5662689805030823,0.4465560019016266;1303;3108;2;31227;2449;0;0;-1
2677;Soul-Scribe;The Soul-Scribe once led the oracles of K'aresh, but the destruction of her world drove them into the wastelands, where they began a crusade of revenge. She has given ancient oaths to destroy the enemies of Salhadaar, and all they have built. With her ancient powers rediscovered, the fate of this dome looks grim.;0.2577190101146698,0.357122004032135;1303;3109;3;31234;2449;0;0;-1
2679;Kystia Manaheart;Although an accomplished Magister, Kystia Manaheart was far too devoted to fel magic to give it up entirely. Little wonder she's become a staunch supporter and ally to underground fel smuggling operations in the Row.;0.454818993806839,0.2921690046787262;1304;3101;0;31279;2433;0;0;-1
2680;Zaen Bladesorrow;Clever, quick-witted and commanding, Zaen Bladesorrow oversees the shipments of illegal fel artifacts. Those under his command follow his orders to the letter... or pay the price.;0.30421701073646545,0.5045179724693298;1304;3102;1;31285;2435;0;0;-1
2681;Xathuux the Annihilator;Xathuux the Annihilator is one of Lithiel Cinderfury's most powerful summons. Although he loathes serving the warlock, he follows her commands for the sheer visceral joy of destruction.;0.5572289824485779,0.8930730223655701;1304;3103;3;31293;2434;0;0;-1
2682;Lithiel Cinderfury;Lithiel Cinderfury sees the Voidstorm above Silvermoon as both threat and opportunity. Her people are afraid, and she has a perfect solution... the power of fel. She claims her smuggling operation protects her people from the dangers above, but the profits she receives are a pleasing bonus.;0.4728910028934479,0.21536199748516083;1304;3105;4;31303;2434;0;0;-1
2683;The Gobfather;Once a source of pride for the Bilgewater Cartel, this mech was a force to be reckoned with in the Demolition Dome. A pinnacle of goblin innovation... until someone forgot to give it an oil change. Now the King of the Demo Dome has gone haywire, running amok and threatening to unleash havoc upon the citizens of Undermine.;0.5,0.5;1278;3128;5;31346;0;0;0;-1
2684;Plexus Sentinel;The Plexus Sentinel patrols the colossal machinery of Manaforge Omega, ensuring that energy from the shattered world of K'aresh is filtered through the structure's conduits. All incoming energy must be sterilized. All pollutants must be purged.;0.7687739729881287,0.2667990028858185;1302;3129;1;31594;2460;0;0;-1
2685;Soulbinder Naazindhri;Within her dark chambers, Soulbinder Naazindhri binds unbound souls of the K'areshi into unwilling servants. Bound in silk wrappings, her victims emerge from their prisons to serve the will of the Shadowguard.;0.5118569731712341,0.7905160188674927;1302;3130;3;32218;2461;0;0;-1
2686;Loom'ithar;Loom'ithar was purposefully bred by the Shadowguard for its unique ability to infuse arcane energy into its prodigious silk weaving. Bound to its fate inside the machinery of the manaforge, Loom'ithar spins endless spools of arcane silk for its masters.;0.6383389830589294,0.648222029209137;1302;3131;2;32283;2462;0;0;-1
2687;Forgeweaver Araz;Forgeweaver Araz controls all operations within Manaforge Omega, ensuring a constant flow of energy into its central chamber. He now stands as the first witness to Dimensius' rebirth, and will strive to see his work through--at all costs.;0.6449260115623474,0.4841899871826172;1302;3132;4;32366;2464;0;0;-1
2688;The Soul Hunters;Adarus Duskblaze is a demon hunter brimming with abyssal power, seeking to devour the void energy surrounding Manaforge Omega. Together he and his deadly allies, Ilyssa Darksorrow and Velaryn Bloodwrath, will destroy all who oppose them.;0.35375499725341797,0.7075120210647583;1302;3122;5;31786;2465;0;0;-1
2690;Nexus-King Salhadaar;The former ruler of K'aresh and sworn enemy of Dimensius, Nexus-King Salhadaar has emerged unbroken from the shattered husk of K'aresh. Atop his Royal Voidwing, Salhadaar now commands the ultimate will of the Shadowguard. Oaths will be fulfilled. All will be made to serve.;0.4986819922924042,0.5573130249977112;1302;3134;7;31569;2466;0;0;-1
2691;Dimensius, the All-Devouring;Deep within Manaforge Omega, Dimensius--the All-Devouring and destroyer of K'aresh--is slowly waking as his devoted ethereal followers use the Dark Heart to give him sustenance. If they succeed, they will unleash a being of unfathomable power that could destroy the very fabric of reality.;0.8478249907493591,0.48616600036621094;1302;3135;8;32287;2467;0;0;-1
2711;Rotmire;The fungarians of Sporefall have nurtured a fungal giant to grow far beyond its natural growth cycle. Rotmire is a beast of brute strength whose spores can catalyze the growth of surrounding fungi, sprouting new dangers for the unwary.;0.7247639894485474,0.7444040179252625;1305;3159;1;31795;2427;0;0;-1
2733;Imperator Averzian;Imperator Averzian wages a relentless campaign, seeking not conquest, but annihilation. His entire will is bent to a singular ambition: to rend the veil between worlds and carve a breach into the Void itself. Through this wound, his infinite host shall pour forth, drowning Azeroth in darkness.;0.39851701259613037,0.6850119829177856;1307;3176;0;32167;2529;0;0;-1
2734;Vorasius;A colossal predator born in the wastes of the Voidstorm, Vorasius grew to an incredible size fueled by an endless hunger. Summoned to the battle raging at the base of the Voidspire by Voidlight Everdawn, this colossal monster now feasts on both sides.;0.4257439970970154,0.35204699635505676;1307;3177;1;32171;2529;0;0;-1
2735;Vaelgor & Ezzorak;Born as clutchmates in the red dragonflight, Vaelgor and Ezzorak were once the guardians of all living things. Now, twisted by the dark will of Xal'atath, all that remains of their former selves is their unyielding bond to one another.;0.5543829798698425,0.4606190025806427;1307;3178;3;32175;2529;0;0;-1
2736;Fallen-King Salhadaar;After turning on Xal'atath, the fallen king Salhadaar has become a captive of the very Shadowguard he once commanded. Tortured, delirious, and infused with the Void, he awaits his death--or a chance to win his people's freedom from Xal'atath's grasp.;0.6565859913825989,0.7644169926643372;1307;3179;2;32179;2529;0;0;-1
2737;Lightblinded Vanguard;Once paragons of the Light, Senn, Bellamy, and Lightblood have surrendered to their own blinding zealotry--their faith perverted into a ruthless fanaticism that now compels them to smite all who oppose them.;0.7587890028953552,0.1736990064382553;1307;3180;4;32183;2529;0;0;-1
